CODIGO,IDREPARACION,PRESUPUESTO,FECHA,ESTADO,CONTACTO,DETALLE,FECHA_AUD,HORA_AUD,IMPUESTOS,TOTAL,CODIMPUESTO,CLIENTE,FACTURADO,MONEDA,ENLACE,IDORDENSERVICIO
6221,6221,0,2021-03-29,3,,"- Presupuesto Presupuestado la fecha: 29/03/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 30/03/21 X TEL LAURA",2021-04-05,09:30:53.327000,0,0,1,947,N,1,,
6222,6222,0,2021-03-29,3,,"- Presupuesto Presupuestado la fecha: 29/03/21 X TEL LAURA
- Presupuesto Aceptado la fecha: 30/03/21 X TEL LAURA MTTO",2021-04-12,17:57:28.923000,0,0,1,927,N,1,,
6247,6247,0,2021-04-07,3,,"- Presupuesto Presupuestado la fecha: 08/04/21 X WHATS LORENA
- Presupuesto Aceptado la fecha: 08/04/21 X WHATS LORENA",2021-04-12,12:21:27.709000,0,0,1,4,N,1,,
6653,6653,0,2021-07-02,2,,- Presupuesto Presupuestado la fecha: 01/07/21 X TEL,2021-07-14,17:53:06.080000,0,0,1,455,N,1,,
6248,6248,0,2021-04-07,3,,- Presupuesto Aceptado la fecha: 07/04/21 X TEL GEMA,2021-04-08,16:40:59.143000,0,0,1,209,N,1,,
6233,6233,0,2021-04-06,2,,- Avisado la fecha: 06/04/21 X TEL BRENDA,2023-10-20,13:15:33.300000,0,0,1,84,N,1,,
6283,6283,0,2021-04-12,3,,"- Presupuesto Presupuestado la fecha: 12/04/21 OMAR X WATS
- Presupuesto Aceptado la fecha: 12/04/21",2023-03-07,11:19:45.652000,0,0,1,500,N,1,,
6249,6249,0,2021-04-07,2,,- Presupuesto Presupuestado la fecha: 07/04/21 X TEL GEMA,2021-11-05,16:56:14.654000,0,0,1,473,N,1,,
6234,6234,0,2021-04-05,3,,"- Presupuesto Presupuestado la fecha: 05/04/21 X TEL BRENDA
- Presupuesto Aceptado la fecha: 05/04/21 X TEL BRENDA",2023-10-26,12:49:37.521000,0,0,1,84,N,1,,
6423,6423,0,2021-05-11,3,,- Presupuesto Aceptado la fecha: 11/05/21 X WHATS GEMA,2022-04-25,10:31:19.674000,0,0,1,63,N,1,,
6424,6424,0,2021-05-12,3,,- Presupuesto Aceptado la fecha: 12/05/21 X TEL,2021-06-22,13:06:46.748000,0,0,1,1013,N,1,,
6284,6284,0,2021-04-10,1,,,2022-01-05,09:37:10.283000,0,0,1,136,N,1,,
6239,6239,0,2021-04-08,3,,"- Presupuesto Aceptado la fecha: 08/04/21 X TEL GOMAS Y PAD
- Presupuesto Aceptado la fecha: 21/04/21 X TEL GEMA TODO",2021-05-25,09:12:01.440000,0,0,1,175,N,1,,
6300,6300,0,2021-04-14,3,,- Presupuesto Aceptado la fecha: 14/04/21 X TEL OMAR,2021-04-23,12:00:40.223000,0,0,1,1197,N,1,,
6590,6590,0,2021-06-14,3,,"- Presupuesto Presupuestado la fecha: 14/06/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 14/06/21 X TEL",2021-07-02,17:38:36.200000,0,0,1,99,N,1,,
6293,6293,0,2021-04-12,3,,- Presupuesto Aceptado la fecha: 13/04/21 X WHATS GEMA,2021-04-15,16:26:55.736000,0,0,1,33,N,1,,
6614,6614,0,2021-06-21,3,,"- Presupuesto Presupuestado la fecha: 21/06/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 21/06/21 X WHATS GEMA",2021-07-30,16:14:02.714000,0,0,1,51,N,1,,
6522,6522,0,2021-05-28,2,,- Presupuesto Presupuestado la fecha: 28/05/21 X TELEGRAM,2021-05-31,09:58:11.679000,0,0,1,32,N,1,,
6615,6615,0,2021-06-21,3,,"- Presupuesto Presupuestado la fecha: 21/06/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 21/06/21 X WHATS GEMA",2022-11-24,10:54:07.072000,0,0,1,51,N,1,,
6591,6591,0,2021-06-11,3,,"- Presupuesto Presupuestado la fecha: 14/06/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 14/06/21 X WHATS GEMA",2021-06-15,10:55:32.674000,0,0,1,33,N,1,,
6282,6282,0,2021-04-15,3,,"- Presupuesto Presupuestado la fecha: 15/04/21 X TEL OMAR Y WAHTS GEMA
- Presupuesto Aceptado la fecha: 15/04/21 X WHATS GEMA",2023-12-18,11:38:17.193000,0,0,1,768,N,1,,
6438,6438,0,2021-05-12,1,,,2022-03-07,13:18:08.393000,0,0,1,115,N,1,,
6592,6592,0,2021-06-11,3,,"- Presupuesto Presupuestado la fecha: 14/06/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 14/06/21 X WHATS GEMA",2021-06-18,17:03:35.777000,0,0,1,33,N,1,,
6273,6273,0,2021-04-09,3,,- Presupuesto Aceptado la fecha: 09/04/21 X WHATS GEMA,2023-09-11,10:51:13.020000,0,0,1,882,N,1,,
6425,6425,0,2021-05-11,3,,- Presupuesto Aceptado la fecha: 11/05/21 X TEL CLAUDIA,2021-05-12,17:34:51.942000,0,0,1,1215,N,1,,
6250,6250,0,2021-04-07,3,,- Presupuesto Aceptado la fecha: 07/04/21 X TEL,2022-02-10,11:52:08.832000,0,0,1,265,N,1,,
6426,6426,0,2021-05-11,3,,"- Presupuesto Presupuestado la fecha: 11/05/21 X WHATS Y CORREO
- Presupuesto Aceptado la fecha: 13/05/21 X CORREO",2021-05-21,12:51:19.624000,0,0,1,141,N,1,,
6240,6240,0,2021-04-05,1,,,2021-05-12,15:33:54.349000,0,0,1,609,N,1,,
6251,6251,0,2021-04-07,3,,- Presupuesto Aceptado la fecha: 07/04/21 X TEL GEMA,2021-04-08,17:11:58.326000,0,0,1,265,N,1,,
6427,6427,0,2021-05-11,3,,"- Presupuesto Presupuestado la fecha: 11/05/21 X WHATS Y CORREO
- Presupuesto Aceptado la fecha: 13/05/21 X CORREO",2021-05-21,12:51:07.027000,0,0,1,141,N,1,,
6289,6289,0,2021-04-28,1,,,2021-05-07,13:09:56.804000,0,0,1,97,N,1,,
6285,6285,0,2021-04-14,2,,- Presupuesto Presupuestado la fecha: 14/04/21 X TEL,2021-04-15,12:10:13.536000,0,0,1,5,N,1,,
6241,6241,0,2021-04-05,3,,- Presupuesto Aceptado la fecha: 05/04/21 X TEL,2021-10-04,10:28:20.240000,0,0,1,680,N,1,,
6254,6254,0,2021-04-08,3,,- Avisado a  la fecha: 08/04/21 X WHATS GEMA,2021-04-12,16:20:35.660000,0,0,1,773,N,1,,
6252,6252,0,2021-04-07,3,,- Presupuesto Aceptado la fecha: 07/04/21 EN PERSONA MONSERRAT,2022-09-26,10:03:15.921000,0,0,1,587,N,1,,
6253,6253,0,2021-04-10,3,,- Presupuesto Aceptado la fecha: 12/04/21 X WHATS GEMA,2021-04-15,16:26:34.904000,0,0,1,33,N,1,,
6286,6286,0,2021-04-13,4,,"
- Presupuesto No Aceptado la fecha: 13/04/21
- Costo $ 0.00",2021-04-16,13:14:42.911000,0,0,1,927,N,1,,
7395,7394,0,2021-12-09,4,,"- Presupuesto Presupuestado la fecha: 09/12/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 14/12/21 X WHATS GEMA
- Presupuesto No Aceptado la fecha: 14/12/21 X WHATS GEMA
- Costo $ 0.00",2022-01-04,10:43:11.569000,0,0,1,1297,N,1,,
6859,6858,0,2021-08-11,3,,- Presupuesto Aceptado la fecha: 11/08/21,2021-08-13,12:38:33.381000,0,0,1,442,N,1,,
6287,6287,0,2021-04-22,1,,,2021-04-22,13:14:25.306000,0,0,1,927,N,1,,
6288,6288,0,2021-04-13,4,,"
- Presupuesto No Aceptado la fecha: 13/04/21
- Costo $ 0.00",2021-04-19,11:12:59.506000,0,0,1,927,N,1,,
6255,6255,0,2021-04-08,3,,- Presupuesto Aceptado la fecha: 08/04/21 X WHATS GEMA,2021-04-12,16:20:46.915000,0,0,1,773,N,1,,
6428,6428,0,2021-05-14,2,,- Presupuesto Avisado la fecha: 13/05/21 X WHATS GEMA,2021-05-21,15:49:22.493000,0,0,1,77,N,1,,
6256,6256,0,2021-04-07,3,,- Presupuesto Aceptado la fecha: 08/04/21 X WHATS GEMA,2021-04-16,10:47:18.484000,0,0,1,111,N,1,,
6257,6257,0,2021-04-07,2,,- Presupuesto Presupuestado la fecha: 08/04/21 X TEL GEMA,2021-04-13,10:41:44.705000,0,0,1,5,N,1,,
6430,6430,0,2021-05-11,3,,- Presupuesto Aceptado la fecha: 11/05/21 OMAR,2021-05-12,09:48:57.060000,0,0,1,500,N,1,,
6258,6258,0,2021-04-08,3,,- Presupuesto Aceptado la fecha: 08/04/21 X TEL DIANA,2021-04-08,16:06:07.425000,0,0,1,250,N,1,,
6457,6457,0,2021-05-17,1,,,2021-06-23,11:14:41.207000,0,0,1,947,N,1,,
6259,6259,0,2021-04-07,3,,- Presupuesto Aceptado la fecha: 08/04/21 X WHATS GEMA,2023-09-11,10:52:31.910000,0,0,1,882,N,1,,
6260,6260,0,2021-04-12,1,,,2021-04-12,11:41:53.273000,0,0,1,97,N,1,,
6696,6696,0,2021-07-05,3,,- Presupuesto Aceptado la fecha: 05/07/21 X TEL,2021-07-07,16:22:50.786000,0,0,1,419,N,1,,
6307,6307,0,2021-04-16,3,,"- Presupuesto Presupuestado la fecha: 16/04/21 X TEL RUTH
- Presupuesto Aceptado la fecha: 19/04/21 OMAR",2021-09-08,13:09:41.672000,0,0,1,500,N,1,,
6860,6859,0,2021-08-13,1,,,2021-08-26,11:47:47.487000,0,0,1,1255,N,1,,
6308,6308,0,2021-04-16,3,,"- Presupuesto Presupuestado la fecha: 16/04/21 X TEL RUTH
- Presupuesto Aceptado la fecha: 19/04/21 OMAR",2021-04-20,16:16:36.900000,0,0,1,500,N,1,,
6309,6309,0,2021-04-19,3,,- Presupuesto Aceptado la fecha: 19/04/21 X TEL,2021-04-21,18:00:46.362000,0,0,1,386,N,1,,
6262,6262,0,2021-04-08,1,,,2021-04-08,11:56:48.003000,0,0,1,119,N,1,,
6494,6494,0,2021-05-21,3,,"- Presupuesto Presupuestado la fecha: 24/05/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 26/05/21 X WHATS GEMA",2021-06-11,12:25:17.512000,0,0,1,334,N,1,,
6263,6263,0,2021-04-09,4,,"- Presupuesto Presupuestado la fecha: 09/04/21 X WHATS GEMA
- Presupuesto No Aceptado la fecha: 10/04/21 X WHATS GEMA
- Costo $ 0.00",2021-04-22,17:48:07.426000,0,0,1,119,N,1,,
6264,6264,0,2021-04-07,3,,"- Presupuesto Presupuestado la fecha: 09/04/2021
- Presupuesto Aceptado la fecha: 09/04/2021",2021-05-04,17:38:27.315000,0,0,1,933,N,1,,
6299,6299,0,2021-04-14,3,,- Presupuesto Aceptado la fecha: 14/04/21 X TEL GEMA,2021-10-26,16:36:34.026000,0,0,1,1196,N,1,,
6265,6265,0,2021-04-08,3,,- Presupuesto Aceptado la fecha: 08/04/21 X TEL GEMA,2021-06-11,15:35:16.363000,0,0,1,1187,N,1,,
6290,6290,0,2021-04-13,3,,"- Presupuesto Presupuestado la fecha: 14/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 14/04/21 X TEL GILBERTO",2023-05-02,10:52:51.255000,0,0,1,4,N,1,,
6540,6540,0,2021-05-31,3,,"- Presupuesto Presupuestado la fecha: 31/05/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 03/06/21 X WHATS GEMA",2021-06-16,14:28:30.790000,0,0,1,142,N,1,,
6431,6431,0,2021-05-12,3,,- Presupuesto Aceptado la fecha: 12/05/21 X WHATS GEMA,2021-05-14,11:45:03.388000,0,0,1,111,N,1,,
6432,6432,0,2021-05-25,1,,,2021-05-31,09:49:13.623000,0,0,1,111,N,1,,
6433,6433,0,2021-05-12,4,,"- Presupuesto Presupuestado la fecha: 12/05/21 X WHATS GEMA
- Presupuesto No Aceptado la fecha: 02/08/21
- Costo $ 0.00  no aceptado por whats GEMA",2022-07-12,12:42:38.570000,0,0,1,111,N,1,,
6434,6434,0,2021-05-14,3,,- Presupuesto Aceptado la fecha: 17/05/21 X WHATS GEMA,2022-08-08,16:38:18.525000,0,0,1,77,N,1,,
6267,6267,0,2021-04-08,3,,- Presupuesto Aceptado la fecha: 08/04/21 X TEL,2021-08-10,12:12:20.540000,0,0,1,587,N,1,,
6266,6266,0,2021-04-08,4,,"- Presupuesto Presupuestado la fecha: 08/04/21 X TEL
- Presupuesto No Aceptado la fecha: 09/04/21
- Costo $ 0.00",2021-04-12,16:50:28.065000,0,0,1,1193,N,1,,
6435,6435,0,2021-05-12,1,,,2023-09-05,13:15:18.455000,0,0,1,500,N,1,,
6548,6548,0,2021-06-01,4,,"- Presupuesto Presupuestado la fecha: 02/06/21 X TEL
- Presupuesto No Aceptado la fecha: 11/06/21 XX WHATS GEMA
- Costo $ 0.00",2021-07-27,13:06:31.012000,0,0,1,239,N,1,,
6597,6597,0,2021-06-17,3,,- Presupuesto Aceptado la fecha: 17/06/21  X WHATS GEMA,2021-06-23,13:58:05.033000,0,0,1,98,N,1,,
6270,6270,0,2021-04-08,3,,- Presupuesto Aceptado la fecha: 08/04/21 X TEL MARICHUY,2021-11-18,12:50:41.505000,0,0,1,373,N,1,,
6725,6725,0,2021-07-12,3,,- Presupuesto Aceptado la fecha: 12/07/21 X WHATS GEMA,2021-07-13,14:57:33.337000,0,0,1,609,N,1,,
6458,6458,0,2021-05-17,3,,"
- Presupuesto Aceptado la fecha: 15/05/21 EN PERSONA A OMAR",2022-01-04,13:23:50.911000,0,0,1,136,N,1,,
6436,6436,0,2021-05-18,2,,- Presupuesto Presupuestado la fecha: 18/05/21 X TEL MA. LUISA,2021-05-28,10:51:14.730000,0,0,1,943,N,1,,
6275,6275,0,2021-04-09,3,,- Presupuesto Aceptado la fecha: 09/04/21 X TEL GEMA,2022-09-06,11:05:07.755000,0,0,1,1196,N,1,,
6549,6549,0,2021-06-02,4,,"- Presupuesto Presupuestado la fecha: 02/06/21 X TEL ALFREDO
- Presupuesto No Aceptado la fecha: 11/06/21 X WHATS GEMA
- Costo $ 0.00",2021-07-27,13:05:18.235000,0,0,1,239,N,1,,
6861,6860,0,2021-08-13,3,,- Presupuesto Aceptado la fecha: 13/08/21,2023-07-17,14:19:54.603000,0,0,1,106,N,1,,
6459,6459,0,2021-05-19,3,,- Presupuesto Aceptado la fecha: 19/05/21 X TEL,2021-05-24,12:39:24.479000,0,0,1,1134,N,1,,
6550,6550,0,2021-05-31,2,,- Presupuesto Presupuestado la fecha: 03/06/21,2021-06-07,16:16:36.004000,0,0,1,125,N,1,,
6310,6310,0,2021-04-19,3,,"- Presupuesto Presupuestado la fecha: 16/04/21 X WHATS CLAU
- Presupuesto Aceptado la fecha: 19/04/21",2021-08-31,14:36:02.230000,0,0,1,675,N,1,,
6862,6861,0,2021-08-12,2,,- Presupuesto Presupuestado la fecha: 19/08/21 X TEL Y CORREO,2022-07-12,12:40:39.335000,0,0,1,622,N,1,,
6439,6439,0,2021-05-13,3,,- Presupuesto Aceptado la fecha: 13/05/21 X WHATS GEMA,2022-02-17,12:12:56.459000,0,0,1,98,N,1,,
6460,6460,0,2021-05-18,2,,- Presupuesto Presupuestado la fecha: 18/05/21 X WHATS GEMA,2021-09-06,12:46:50.084000,0,0,1,400,N,1,,
6461,6461,0,2021-05-17,3,,- Presupuesto Aceptado la fecha: 17/05/21 X TELEGRAM,2021-06-03,13:33:28.245000,0,0,1,32,N,1,,
6462,6462,0,2021-05-17,3,,"
- Presupuesto Aceptado la fecha: 17/05/21 EN PERSONA",2021-05-18,17:52:26.794000,0,0,1,1219,N,1,,
6440,6440,0,2021-05-12,3,,"- Presupuesto Presupuestado la fecha: 13/05/2021 X WHATS GEMA
- Presupuesto Aceptado la fecha: 19/05/21 X WHATS GEMA",2023-01-24,12:33:28.351000,0,0,1,55,N,1,,
6271,6271,0,2021-04-09,3,,- Presupuesto Aceptado la fecha: 09/04/21 X TEL GEMA,2021-04-10,12:20:55.733000,0,0,1,1194,N,1,,
6441,6441,0,2021-05-18,1,,,2021-05-18,13:05:59.650000,0,0,1,55,N,1,,
6291,6291,0,2021-04-13,3,,- Presupuesto Aceptado la fecha: 12/04/21 OMAR,2021-04-14,14:17:25.663000,0,0,1,933,N,1,,
6442,6442,0,2021-05-13,3,,- Presupuesto Aceptado la fecha: 13/05/2021 X WHATS GEMA,2022-04-08,09:43:52.452000,0,0,1,63,N,1,,
6272,6272,0,2021-04-09,3,,- Presupuesto Aceptado la fecha: 09/04/21 X TEL ROCIO,2022-03-31,11:24:24.422000,0,0,1,373,N,1,,
6443,6443,0,2021-05-13,3,,- Presupuesto Aceptado la fecha: 13/05/21 X TEL,2022-04-21,12:49:53.343000,0,0,1,1216,N,1,,
6444,6444,0,2021-05-13,3,,"
- Presupuesto Aceptado la fecha: 13/05/21 X WHATS GEMA",2021-08-03,13:41:32.541000,0,0,1,1217,N,1,,
6445,6445,0,2021-05-13,3,,"
- Presupuesto Aceptado la fecha: 13/05/21 X WHATS GEMA",2021-05-17,14:08:43.003000,0,0,1,1217,N,1,,
6616,6616,0,2021-06-18,3,,"- Presupuesto Presupuestado la fecha: 18/06/21 X WHSTA GEMA
- Presupuesto Aceptado la fecha: 18/06/21 X WHATS",2021-07-01,13:15:40.438000,0,0,1,38,N,1,,
6598,6598,0,2021-06-18,1,,,2021-06-18,15:46:37.284000,0,0,1,203,N,1,,
6726,6726,0,2021-07-12,3,,"- Presupuesto Presupuestado la fecha: 12/07/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 12/07/21 X WHATS GEMA",2021-07-13,12:29:05.960000,0,0,1,83,N,1,,
6863,6862,0,2021-08-11,3,,- Presupuesto Aceptado la fecha: 11/08/21,2023-03-10,17:14:52.549000,0,0,1,258,N,1,,
6880,6879,0,2021-08-17,3,,"- Presupuesto Presupuestado la fecha: 17/08/21 POR TELEFONO
- Presupuesto Aceptado la fecha: 24/08/21 X TEL",2021-09-01,14:06:40.907000,0,0,1,316,N,1,,
6599,6599,0,2021-06-15,3,,- Presupuesto Aceptado la fecha: 15/06/21 X TEL,2021-06-18,14:23:06.275000,0,0,1,548,N,1,,
6881,6880,0,2021-08-17,3,,"- Presupuesto Presupuestado la fecha: 17/08/21   POR TELEFONO
- Presupuesto Aceptado la fecha: 24/08/21 X TEL",2021-09-01,14:06:11.815000,0,0,1,316,N,1,,
6446,6446,0,2021-05-12,3,,- Presupuesto Aceptado la fecha: 14/05/21 X TEL,2021-05-17,14:45:39.439000,0,0,1,1207,N,1,,
6617,6617,0,2021-06-18,2,,- Presupuesto Presupuestado la fecha: 18/06/21 X WHATS GEMA,2022-08-26,12:02:21.743000,0,0,1,38,N,1,,
6495,6495,0,2021-05-21,3,,"- Presupuesto Presupuestado la fecha: 21/05/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 21/05/21 X WHATS GEMA",2021-06-02,17:21:09.856000,0,0,1,33,N,1,,
6882,6881,0,2021-08-17,3,,"- Presupuesto Presupuestado la fecha: 17/08/21  POR TELEFONO
- Presupuesto Aceptado la fecha: 24/08/21 X TEL",2021-09-01,14:05:52.365000,0,0,1,627,N,1,,
6447,6447,0,2021-05-13,3,,"- Presupuesto Presupuestado la fecha: 13/05/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 14/05/21 X WHATS GEMA",2021-05-24,17:42:21.096000,0,0,1,374,N,1,,
6292,6292,0,2021-04-26,3,,"- Presupuesto Presupuestado la fecha: 26/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 26/04/21 X WHATS GEMA",2021-04-28,12:55:56.768000,0,0,1,773,N,1,,
6883,6882,0,2021-08-16,4,,"- Presupuesto Presupuestado la fecha: 16/08/21 X WHATS
- Presupuesto No Aceptado la fecha: 16/08/21 EN PERSONA
- Costo $ 0.00",2022-02-24,11:38:24.201000,0,0,1,1136,N,1,,
6274,6274,0,2021-04-12,3,,- Presupuesto Aceptado la fecha: 12/04/21 X TEL,2021-04-13,16:52:40.592000,0,0,1,1195,N,1,,
6538,6538,0,2021-05-29,1,,,2021-08-06,09:34:05.478000,0,0,1,888,N,1,,
6276,6276,0,2021-04-15,3,,"- Presupuesto Presupuestado la fecha: 15/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 15/04/21 X WHATS GEMA",2022-03-23,16:26:07.048000,0,0,1,1190,N,1,,
6280,6280,0,2021-04-12,3,,- Presupuesto Aceptado la fecha: 12/04/21 X WHATS CLAUDIA,2021-05-04,13:48:27.961000,0,0,1,51,N,1,,
6294,6294,0,2021-04-12,3,,"- Presupuesto Presupuestado la fecha: 12/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 12/04/21 X WHATS GEMA",2021-04-15,16:27:18.455000,0,0,1,33,N,1,,
6281,6281,0,2021-04-12,3,,- Presupuesto Aceptado la fecha: 12/04/21 X WHATS CLAUDIA,2021-05-04,13:48:41.442000,0,0,1,51,N,1,,
6539,6539,0,2021-06-04,4,,"- Presupuesto Presupuestado la fecha: 04/06/21 X WHATS GEMA
- Presupuesto No Aceptado la fecha: 11/06/21 X WHATS GEMA
- Costo $ 0.00",2022-08-08,16:45:50.723000,0,0,1,77,N,1,,
6727,6727,0,2021-07-12,3,,"- Presupuesto Presupuestado la fecha: 12/07/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 12/07/21 X WHATS GEMA",2021-07-13,11:42:48.250000,0,0,1,4,N,1,,
6466,6466,0,2021-05-17,3,,- Presupuesto Aceptado la fecha: 17/05/21 X WHATS GEMA,2021-06-17,17:24:29.289000,0,0,1,334,N,1,,
6728,6728,0,2021-07-13,3,,"- Presupuesto Presupuestado la fecha: 13/07/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 15/07/21 X WHATS ALEJANDRA V.",2021-09-29,12:34:29.520000,0,0,1,55,N,1,,
6688,6688,0,2021-07-05,3,,- Presupuesto Aceptado la fecha: 05/07/21 X WHATS GEMA,2022-07-27,17:33:53.378000,0,0,1,51,N,1,,
6729,6729,0,2021-07-13,2,,- Presupuesto Presupuestado la fecha: 13/07/21 X WHATS GEMA,2021-07-28,13:00:53.699000,0,0,1,55,N,1,,
6689,6689,0,2021-07-02,3,,- Presupuesto Aceptado la fecha: 05/07/21 X WHATS GEMA,2024-05-18,12:24:25.812000,0,0,1,51,N,1,,
6600,6600,0,2021-06-15,3,,- Presupuesto Aceptado la fecha: 15/06/21 X WHATS GEMA,2021-06-21,13:39:43.765000,0,0,1,374,N,1,,
6467,6467,0,2021-05-18,3,,"- Presupuesto Presupuestado la fecha: 18/05/21 X CORREO Y TEL
- Presupuesto Aceptado la fecha: 21/05/21 X TEL MA. LUISA",2022-05-23,10:08:55.739000,0,0,1,943,N,1,,
6468,6468,0,2021-05-18,4,,"- Presupuesto Presupuestado la fecha: 18/05/21 X WHATS GEMA A ESMERALDA MEDINA
- Presupuesto No Aceptado la fecha: 19/05/21 X SKYPE ANGELICA
- Costo $ 0.00",2021-05-20,11:51:14.439000,0,0,1,26,N,1,,
6469,6469,0,2021-05-18,3,,"- Presupuesto Presupuestado la fecha: 18/05/21 X WHATS GEMA A ESMERALDA MEDINA
- Presupuesto Aceptado la fecha: 20/05/21 x skype angelica",2021-05-24,13:00:58.428000,0,0,1,26,N,1,,
6451,6451,0,2021-05-19,3,,"- Presupuesto Presupuestado la fecha: 19/05/21 X TEL MARGARITA
- Presupuesto Aceptado la fecha: 20/05/21 X TEL MARGARITA",2021-05-26,14:40:10.392000,0,0,1,97,N,1,,
6296,6296,0,2021-04-14,3,,- Presupuesto Aceptado la fecha: 14/04/21 X WHATS GEMA,2021-04-19,10:21:39.644000,0,0,1,233,N,1,,
6297,6297,0,2021-04-16,3,,"- Presupuesto Presupuestado la fecha: 16/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 19/04/21 X TEL",2021-04-21,14:27:14.442000,0,0,1,46,N,1,,
6470,6470,0,2021-05-18,4,,"- Presupuesto Presupuestado la fecha: 18/05/21 X WHATS GEMA A ESMERALDA MEDINA
- Presupuesto No Aceptado la fecha: 19/05/21 X SKYPE ANGELICA
- Costo $ 0.00",2021-05-20,11:50:58.397000,0,0,1,26,N,1,,
6298,6298,0,2021-04-14,3,,"- Presupuesto Presupuestado la fecha: 14/04/21 X TEL JOEL
- Presupuesto Aceptado la fecha: 14/04/21 X TEL JOEL",2021-06-01,09:22:46.486000,0,0,1,125,N,1,,
6471,6471,0,2021-05-18,3,,"- Presupuesto Presupuestado la fecha: 18/05/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 19/05/21 X WHATS GEMA MTTO",2021-06-03,13:33:33.917000,0,0,1,41,N,1,,
6311,6311,0,2021-04-19,3,,- Presupuesto Aceptado la fecha: 20/04/21 X TEL,2021-04-21,17:31:31.723000,0,0,1,929,N,1,,
6312,6312,0,2021-04-19,4,,"- Presupuesto No Aceptado la fecha: 19/04/21
- Costo $ 0.00",2021-04-20,09:35:17.359000,0,0,1,1072,N,1,,
6864,6863,0,2021-08-12,3,,"- Presupuesto Presupuestado la fecha: 12/08/21 POR WHATS
- Presupuesto Aceptado la fecha: 13/08/21 X WHATS",2022-09-26,09:26:52.386000,0,0,1,33,N,1,,
6301,6301,0,2021-04-14,3,,"- Presupuesto Presupuestado la fecha: 14/04/21 WATS CLAUDIA
- Presupuesto Aceptado la fecha: 15/04/21",2021-04-19,12:16:11.451000,0,0,1,675,N,1,,
6865,6864,0,2021-08-12,3,,"- Presupuesto Presupuestado la fecha: 12/08/21 POR WHATS
- Presupuesto Aceptado la fecha: 13/08/21
- Presupuesto Presupuestado la fecha: 16/08/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 16/08/21 X WHATS GEMA",2022-09-26,09:26:16.258000,0,0,1,33,N,1,,
6496,6496,0,2021-05-21,3,,- Presupuesto Aceptado la fecha: 21/05/21 X WHATS GEMA,2021-06-02,17:21:33.344000,0,0,1,33,N,1,,
6866,6865,0,2021-08-12,3,,- Presupuesto Aceptado la fecha: 12/08/21    POR WHATS,2021-08-18,14:18:04.041000,0,0,1,51,N,1,,
6474,6474,0,2021-05-20,3,,- Presupuesto Aceptado la fecha: 20/05/21 X WHATS,2021-05-21,17:30:08.371000,0,0,1,731,N,1,,
6475,6475,0,2021-05-18,3,,"- Presupuesto Presupuestado la fecha: 18/05/21 X  WHATS GEMA
- Presupuesto Aceptado la fecha: 18/05/21 X  WHATS GEMA",2021-05-25,17:40:28.172000,0,0,1,873,N,1,,
6601,6601,0,2021-06-15,3,,- Presupuesto Aceptado la fecha: 16/06/21 X TEL,2024-04-16,11:57:18.965000,0,0,1,745,N,1,,
6332,6332,0,2021-04-22,3,,- Presupuesto Aceptado la fecha: 22/04/21 X TEL MARISOL,2021-05-12,09:14:27.566000,0,0,1,386,N,1,,
6302,6302,0,2021-04-15,3,,"- Presupuesto Presupuestado la fecha: 15/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 20/04/21 X WHATS GEMA",2021-04-28,17:42:08.198000,0,0,1,55,N,1,,
6602,6602,0,2021-06-18,3,,"- Presupuesto Presupuestado la fecha: 18/06/21 X TEL
- Presupuesto Aceptado la fecha: 18/06/21 X TEL CLAUDIA",2021-09-09,13:02:47.479000,0,0,1,207,N,1,,
6315,6315,0,2021-04-19,3,,- Presupuesto Aceptado la fecha: 19/04/21 X TEL,2023-05-04,12:41:18.299000,0,0,1,548,N,1,,
6303,6303,0,2021-04-15,3,,"- Presupuesto Presupuestado la fecha: 15/04/21 X WHATS GEMA
- Presupuesto Aceptado la fecha: 15/04/21",2021-05-20,13:07:13.794000,0,0,1,41,N,1,,
6603,6603,0,2021-06-17,3,,- Presupuesto Aceptado la fecha: 17/06/21 X WHATS GEMA,2021-06-22,13:32:08.153000,0,0,1,1228,N,1,,
